customer_id,gender,age,age_group,city,state,registration_date,customer_tier,total_orders,total_spent
CUST00009093,female,34,26-35,Jalandhar,Punjab,2023-08-04,Platinum,6,358511.18
CUST00009094,female,26,26-35,Mumbai,Maharashtra,2023-12-01,Platinum,7,232395.79
CUST00009095,male,21,18-25,Amritsar,Punjab,2024-01-20,Platinum,7,269340.03
CUST00009096,female,61,56-65,Nagpur,Maharashtra,2024-01-04,Platinum,5,50895.02
CUST00009097,female,30,26-35,Agra,UP,2024-01-13,Gold,5,42753.09
CUST00009098,male,45,36-45,Howrah,West Bengal,2024-03-08,Platinum,6,295991.84
CUST00009099,female,18,18-25,Udaipur,Rajasthan,2023-11-09,Silver,3,1821.6
CUST00009100,female,24,18-25,Mumbai,Maharashtra,2024-04-04,Platinum,11,225321.79
CUST00009101,male,65,56-65,Jalandhar,Punjab,2024-03-30,Platinum,5,60360.34
CUST00009102,male,21,18-25,Patiala,Punjab,2024-01-26,Silver,4,19114.6
CUST00009103,female,21,18-25,Patiala,Punjab,2024-01-07,Platinum,3,60802.71
CUST00009104,male,52,46-55,Varanasi,UP,2023-09-01,Platinum,7,51076.08
CUST00009105,male,44,36-45,Kanpur,UP,2024-02-16,Platinum,7,105102.57
CUST00009106,female,41,36-45,Chennai,Tamil Nadu,2024-04-12,Platinum,6,263389.15
CUST00009107,female,41,36-45,Gurugram,Haryana,2023-10-19,Platinum,7,190159.72
CUST00009108,female,24,18-25,Ahmedabad,Gujarat,2023-10-25,Platinum,6,161383.85
CUST00009109,male,37,36-45,New Delhi,Delhi,2023-08-01,Platinum,8,361678.22
CUST00009110,male,22,18-25,New Delhi,Delhi,2023-08-25,Platinum,10,484771.4
CUST00009111,male,20,18-25,Surat,Gujarat,2023-10-02,Platinum,9,264806.47
CUST00009112,male,26,26-35,Howrah,West Bengal,2023-11-16,Platinum,10,205629.36
CUST00009113,female,31,26-35,Jodhpur,Rajasthan,2024-03-22,Platinum,3,94424.85
CUST00009114,female,29,26-35,Mumbai,Maharashtra,2023-06-25,Platinum,9,541806.48
CUST00009115,female,39,36-45,Udaipur,Rajasthan,2024-04-17,Platinum,6,114090.74
CUST00009116,female,50,46-55,Nagpur,Maharashtra,2023-12-16,Platinum,3,83486.78
CUST00009117,female,26,26-35,Howrah,West Bengal,2024-01-15,Platinum,7,125801.94
CUST00009118,male,34,26-35,Patiala,Punjab,2024-05-10,Silver,1,6472.17
CUST00009119,female,32,26-35,Palwal,Haryana,2024-03-02,Platinum,5,86060.77
CUST00009120,male,21,18-25,Palwal,Haryana,2024-04-19,Platinum,3,66755.97
CUST00009121,female,55,46-55,Lucknow,UP,2024-01-31,Silver,4,7653.15
CUST00009122,male,39,36-45,Madurai,Tamil Nadu,2023-11-23,Platinum,7,125129.43
CUST00009123,female,64,56-65,Jaipur,Rajasthan,2024-01-04,Platinum,6,100463.03
CUST00009124,male,29,26-35,New Delhi,Delhi,2023-10-04,Platinum,6,81809.78
CUST00009125,male,55,46-55,Durgapur,West Bengal,2024-02-12,Silver,7,9933.18
CUST00009126,male,44,36-45,Jaipur,Rajasthan,2024-02-16,Platinum,6,94948.43
CUST00009127,male,21,18-25,Kanpur,UP,2023-08-10,Platinum,2,72029.18
CUST00009128,female,61,56-65,Alwar,Rajasthan,2023-09-24,Gold,3,20578.02
CUST00009129,male,18,18-25,Palwal,Haryana,2024-03-29,Platinum,8,218759.58
CUST00009130,female,51,46-55,Madurai,Tamil Nadu,2024-05-17,Silver,3,14692.1
CUST00009131,female,31,26-35,Durgapur,West Bengal,2023-08-29,Platinum,4,120551.93
CUST00009132,male,41,36-45,Jalandhar,Punjab,2023-07-23,Platinum,4,186622.55
CUST00009133,male,26,26-35,Rajkot,Gujarat,2023-10-12,Platinum,6,64594.61
CUST00009134,male,18,18-25,Howrah,West Bengal,2024-01-01,Platinum,12,475787.52
CUST00009135,male,59,56-65,Kanpur,UP,2023-10-22,Platinum,2,61215.34
CUST00009136,female,49,46-55,Thane,Maharashtra,2023-12-15,Gold,6,41471.1
CUST00009137,male,29,26-35,Mumbai,Maharashtra,2024-03-11,Platinum,1,97547.18
CUST00009138,female,26,26-35,Vadodara,Gujarat,2024-05-26,Platinum,6,134923.06
CUST00009139,male,28,26-35,Thane,Maharashtra,2023-10-18,Platinum,7,120901.55
CUST00009140,female,25,18-25,Mumbai,Maharashtra,2024-05-11,Platinum,4,72241.45
CUST00009141,male,39,36-45,Jodhpur,Rajasthan,2024-04-28,Platinum,8,444214.42
CUST00009142,female,35,26-35,Kanpur,UP,2023-08-25,Platinum,3,55397.13
CUST00009143,female,40,36-45,New Delhi,Delhi,2024-03-21,Gold,4,42850.89
CUST00009144,male,35,26-35,Jodhpur,Rajasthan,2024-01-30,Platinum,6,323653.51
CUST00009145,male,52,46-55,Ahmedabad,Gujarat,2023-12-21,Gold,3,42347.6
CUST00009146,female,64,56-65,Mangalore,Karnataka,2023-06-13,Gold,6,45685.61
CUST00009147,male,41,36-45,Amritsar,Punjab,2023-06-25,Platinum,2,52453.76
CUST00009148,female,51,46-55,Jaipur,Rajasthan,2023-12-26,Gold,4,33415.1
CUST00009149,female,25,18-25,Durgapur,West Bengal,2023-11-13,Platinum,10,107360.44
CUST00009150,male,57,56-65,Surat,Gujarat,2023-06-20,Platinum,6,204821.66
CUST00009151,female,20,18-25,Panipat,Haryana,2023-11-28,Platinum,6,106538.95
CUST00009152,male,24,18-25,Sohna,Haryana,2024-01-22,Platinum,5,104522.3
CUST00009153,female,60,56-65,Howrah,West Bengal,2024-04-24,Silver,6,9819.82
CUST00009154,female,29,26-35,Gurugram,Haryana,2024-02-27,Platinum,4,99605.2
CUST00009155,male,26,26-35,Madurai,Tamil Nadu,2024-04-24,Platinum,6,82543.12
CUST00009156,male,47,46-55,Udaipur,Rajasthan,2023-08-19,Platinum,5,109924.59
CUST00009157,male,51,46-55,Bangalore,Karnataka,2024-04-14,Silver,2,2246.89
CUST00009158,male,18,18-25,Nagpur,Maharashtra,2023-07-19,Platinum,7,502300.67
CUST00009159,male,29,26-35,Chennai,Tamil Nadu,2023-09-27,Platinum,4,96924.26
CUST00009160,female,21,18-25,Durgapur,West Bengal,2023-07-28,Silver,3,3049.23
CUST00009161,male,50,46-55,Kanpur,UP,2024-03-25,Platinum,6,115777.79
CUST00009162,female,29,26-35,Mumbai,Maharashtra,2023-09-23,Platinum,7,131427.73
CUST00009163,male,19,18-25,Madurai,Tamil Nadu,2023-06-23,Platinum,4,154202.1
CUST00009164,male,30,26-35,Sohna,Haryana,2023-06-03,Platinum,6,250138.37
CUST00009165,male,49,46-55,Gurugram,Haryana,2024-03-26,Silver,5,16382.56
CUST00009166,male,23,18-25,Surat,Gujarat,2023-07-13,Silver,1,8890.06
CUST00009167,female,24,18-25,Jaipur,Rajasthan,2023-09-24,Silver,1,4556.39
CUST00009168,female,47,46-55,Jalandhar,Punjab,2023-08-30,Silver,3,19349.26
CUST00009169,male,23,18-25,Ahmedabad,Gujarat,2024-04-01,Platinum,8,407732.89
CUST00009170,male,35,26-35,Coimbatore,Tamil Nadu,2024-05-18,Gold,3,31720.44
CUST00009171,male,34,26-35,Dwarka,Delhi,2024-01-29,Platinum,8,179718.98
CUST00009172,female,25,18-25,Agra,UP,2023-08-03,Gold,6,45492.25
CUST00009173,female,39,36-45,New Delhi,Delhi,2024-02-11,Platinum,5,132975.48
CUST00009174,female,40,36-45,Thane,Maharashtra,2023-09-22,Platinum,6,122709.27
CUST00009175,female,23,18-25,Dwarka,Delhi,2023-12-18,Gold,4,34960.02
CUST00009176,female,28,26-35,Kolkata,West Bengal,2023-09-15,Gold,2,23666.79
CUST00009177,male,24,18-25,Coimbatore,Tamil Nadu,2023-07-19,Platinum,7,112449.85
CUST00009178,female,38,36-45,Varanasi,UP,2024-01-04,Platinum,8,134041.13
CUST00009179,female,28,26-35,Howrah,West Bengal,2023-11-16,Platinum,7,197172.07
CUST00009180,male,27,26-35,Palwal,Haryana,2023-11-02,Gold,4,28356.4
CUST00009181,male,56,56-65,Panipat,Haryana,2023-06-12,Platinum,9,60458.82
CUST00009182,male,62,56-65,Jaipur,Rajasthan,2024-04-11,Platinum,7,107352.78
CUST00009183,male,21,18-25,Jodhpur,Rajasthan,2024-02-21,Gold,6,40807.93
CUST00009184,female,27,26-35,New Delhi,Delhi,2024-01-24,Platinum,6,95579.64
CUST00009185,male,25,18-25,Palwal,Haryana,2023-08-31,Platinum,6,82190.43
CUST00009186,male,57,56-65,Durgapur,West Bengal,2023-10-06,Silver,6,8778.53
CUST00009187,female,22,18-25,Panipat,Haryana,2023-07-20,Silver,3,18569.47
CUST00009188,female,23,18-25,Chennai,Tamil Nadu,2024-03-12,Platinum,3,95903.87
CUST00009189,female,22,18-25,Surat,Gujarat,2023-09-02,Platinum,5,64831.23
CUST00009190,male,44,36-45,Pune,Maharashtra,2023-09-28,Platinum,7,338523.11
CUST00009191,female,33,26-35,Panipat,Haryana,2023-11-28,Gold,4,36656.07
CUST00009192,male,62,56-65,Noida,UP,2024-02-04,Gold,7,38861.36
CUST00009193,female,48,46-55,Noida,UP,2024-05-31,Silver,2,17909.66
CUST00009194,male,24,18-25,Rajkot,Gujarat,2023-07-14,Platinum,5,92029.86
CUST00009195,female,30,26-35,Noida,UP,2023-11-20,Platinum,4,110884.95
CUST00009196,female,50,46-55,Surat,Gujarat,2023-07-23,Platinum,8,52998.95
CUST00009197,female,43,36-45,Lucknow,UP,2023-06-06,Platinum,8,200371.67
CUST00009198,female,32,26-35,Agra,UP,2024-01-05,Platinum,8,186015.68
CUST00009199,female,34,26-35,Rajkot,Gujarat,2024-04-09,Platinum,5,133134.66
CUST00009200,female,33,26-35,Noida,UP,2024-01-11,Platinum,3,151813.38
CUST00009201,female,50,46-55,Kota,Rajasthan,2023-10-31,Silver,2,2760.09
CUST00009202,female,25,18-25,Lucknow,UP,2023-08-31,Platinum,12,843527.62
CUST00009203,male,31,26-35,Varanasi,UP,2023-09-16,Platinum,4,115358.61
CUST00009204,male,42,36-45,Udaipur,Rajasthan,2023-10-10,Platinum,4,135309.67
CUST00009205,male,43,36-45,Pune,Maharashtra,2024-03-22,Platinum,4,96815.59
CUST00009206,female,28,26-35,Jaipur,Rajasthan,2024-04-08,Platinum,4,104855.25
CUST00009207,male,52,46-55,Kota,Rajasthan,2024-03-04,Gold,2,27796.43
CUST00009208,female,45,36-45,Faridabad,Haryana,2024-03-20,Platinum,2,50053.39
CUST00009209,female,32,26-35,Agra,UP,2023-08-24,Platinum,6,423026.39
CUST00009210,female,18,18-25,Chennai,Tamil Nadu,2023-09-27,Platinum,9,120015.46
CUST00009211,male,26,26-35,Chennai,Tamil Nadu,2023-11-09,Platinum,6,313832.85
CUST00009212,female,40,36-45,Surat,Gujarat,2023-08-04,Platinum,6,385315.15
CUST00009213,male,59,56-65,Patiala,Punjab,2024-01-03,Platinum,7,91328.3
CUST00009214,male,49,46-55,Varanasi,UP,2023-12-23,Gold,2,29431.47
CUST00009215,female,25,18-25,Jaipur,Rajasthan,2024-01-09,Platinum,6,178321.0
CUST00009216,male,40,36-45,Chennai,Tamil Nadu,2024-01-09,Platinum,4,94174.26
CUST00009217,female,65,56-65,Alwar,Rajasthan,2023-08-19,Platinum,8,112484.67
CUST00009218,male,25,18-25,Jalandhar,Punjab,2023-11-25,Gold,8,26240.52
CUST00009219,female,39,36-45,Kolkata,West Bengal,2023-12-15,Platinum,6,418059.51
CUST00009220,female,25,18-25,Mangalore,Karnataka,2023-06-15,Silver,4,8669.84
CUST00009221,female,19,18-25,Chennai,Tamil Nadu,2023-11-24,Platinum,5,165048.76
CUST00009222,female,60,56-65,Kanpur,UP,2023-09-25,Gold,7,46929.07
CUST00009223,female,18,18-25,Kota,Rajasthan,2023-12-10,Platinum,8,156578.84
CUST00009224,male,39,36-45,Durgapur,West Bengal,2024-02-10,Gold,4,45035.66
CUST00009225,female,34,26-35,Thane,Maharashtra,2024-05-17,Gold,2,27884.32
CUST00009226,male,36,36-45,Durgapur,West Bengal,2024-02-21,Platinum,5,162259.29
CUST00009227,male,21,18-25,Mangalore,Karnataka,2023-12-31,Gold,5,22827.48
CUST00009228,male,37,36-45,Mangalore,Karnataka,2024-03-25,Platinum,3,148249.45
CUST00009229,male,35,26-35,Palwal,Haryana,2024-02-04,Platinum,5,96120.33
CUST00009230,male,43,36-45,Kolkata,West Bengal,2023-09-25,Platinum,8,203319.03
CUST00009231,male,33,26-35,Pune,Maharashtra,2023-12-10,Gold,2,37268.09
CUST00009232,female,22,18-25,Jodhpur,Rajasthan,2023-07-31,Gold,2,39497.05
CUST00009233,female,22,18-25,Jodhpur,Rajasthan,2023-10-09,Platinum,10,216737.47
CUST00009234,male,30,26-35,Vadodara,Gujarat,2023-11-08,Platinum,5,69785.9
CUST00009235,female,24,18-25,Alwar,Rajasthan,2024-03-14,Platinum,4,83413.58
CUST00009236,female,60,56-65,Durgapur,West Bengal,2024-01-20,Gold,4,44890.81
CUST00009237,male,32,26-35,Faridabad,Haryana,2023-11-21,Silver,1,3361.82
CUST00009238,female,45,36-45,Chennai,Tamil Nadu,2023-07-05,Platinum,6,185395.5
CUST00009239,male,27,26-35,Jodhpur,Rajasthan,2024-02-28,Platinum,5,173399.8
CUST00009240,female,39,36-45,Sohna,Haryana,2024-04-19,Gold,3,22057.61
CUST00009241,male,53,46-55,Thane,Maharashtra,2023-11-03,Platinum,8,86179.72
CUST00009242,male,48,46-55,Agra,UP,2023-09-28,Gold,5,26654.59
CUST00009243,female,43,36-45,Mysore,Karnataka,2024-01-13,Platinum,2,52937.68
CUST00009244,male,31,26-35,Panipat,Haryana,2024-05-25,Gold,3,22284.76
CUST00009245,male,32,26-35,Rajkot,Gujarat,2023-10-25,Platinum,7,226761.08
CUST00009246,female,30,26-35,Jalandhar,Punjab,2024-03-29,Platinum,9,167992.66
CUST00009247,male,62,56-65,Jaipur,Rajasthan,2023-07-09,Gold,4,30261.75
CUST00009248,female,27,26-35,Amritsar,Punjab,2024-05-04,Platinum,11,227334.54
CUST00009249,male,30,26-35,New Delhi,Delhi,2024-04-04,Platinum,7,102591.47
CUST00009250,male,26,26-35,Howrah,West Bengal,2023-07-16,Gold,3,35288.06
CUST00009251,female,22,18-25,Mumbai,Maharashtra,2023-12-01,Platinum,2,100452.16
CUST00009252,female,52,46-55,Mumbai,Maharashtra,2024-05-19,Gold,7,26158.9
CUST00009253,male,72,65+,Mumbai,Maharashtra,2024-05-05,Silver,7,10757.11
CUST00009254,male,26,26-35,Delhi NCR,Delhi,2024-01-28,Platinum,8,361504.5
CUST00009255,female,22,18-25,Mumbai,Maharashtra,2024-05-26,Silver,3,4661.63
CUST00009256,female,31,26-35,Durgapur,West Bengal,2024-03-22,Platinum,5,235506.96
CUST00009257,female,31,26-35,Panipat,Haryana,2023-07-01,Platinum,3,88920.73
CUST00009258,female,47,46-55,Madurai,Tamil Nadu,2023-10-04,Gold,6,26144.94
CUST00009259,female,60,56-65,Howrah,West Bengal,2024-05-15,Silver,1,6894.98
CUST00009260,male,44,36-45,Nagpur,Maharashtra,2024-04-25,Silver,3,3033.34
CUST00009261,female,57,56-65,Lucknow,UP,2024-04-14,Platinum,6,52057.64
CUST00009262,female,23,18-25,Palwal,Haryana,2023-07-16,Platinum,4,215808.2
CUST00009263,female,60,56-65,Udaipur,Rajasthan,2023-12-05,Platinum,9,105018.56
CUST00009264,female,35,26-35,Sohna,Haryana,2024-02-22,Platinum,4,126953.38
CUST00009265,female,32,26-35,Agra,UP,2024-02-13,Silver,1,6559.26
CUST00009266,male,27,26-35,Palwal,Haryana,2023-08-23,Gold,3,43391.0
CUST00009267,female,56,56-65,Panipat,Haryana,2024-04-23,Gold,6,46604.01
CUST00009268,female,29,26-35,Howrah,West Bengal,2024-01-24,Platinum,6,154779.16
CUST00009269,female,24,18-25,Noida,UP,2023-07-13,Platinum,5,279936.19
CUST00009270,male,35,26-35,Pune,Maharashtra,2023-07-03,Platinum,7,94845.0
CUST00009271,male,25,18-25,Rajkot,Gujarat,2023-10-24,Silver,3,10961.79
CUST00009272,male,43,36-45,Patiala,Punjab,2023-09-20,Platinum,7,89370.82
CUST00009273,female,24,18-25,Palwal,Haryana,2023-07-14,Platinum,11,222289.03
CUST00009274,male,34,26-35,Vadodara,Gujarat,2023-11-28,Platinum,8,174560.32
CUST00009275,male,38,36-45,Durgapur,West Bengal,2023-07-23,Platinum,3,60751.16
CUST00009276,female,32,26-35,Delhi NCR,Delhi,2023-09-19,Platinum,6,376646.88
CUST00009277,male,44,36-45,Udaipur,Rajasthan,2023-07-31,Platinum,5,307008.12
CUST00009278,male,45,36-45,Dwarka,Delhi,2023-06-06,Platinum,9,183433.19
CUST00009279,female,41,36-45,Agra,UP,2023-07-22,Platinum,3,60639.92
CUST00009280,female,31,26-35,Kanpur,UP,2023-10-22,Platinum,4,94182.99
CUST00009281,male,49,46-55,Durgapur,West Bengal,2023-06-21,Gold,6,35258.37
CUST00009282,female,28,26-35,Dwarka,Delhi,2023-11-18,Platinum,6,205587.4
CUST00009283,female,35,26-35,Surat,Gujarat,2024-01-18,Platinum,7,84453.32
CUST00009284,male,38,36-45,Vadodara,Gujarat,2023-10-17,Platinum,7,156830.13
CUST00009285,male,44,36-45,Pune,Maharashtra,2024-01-12,Platinum,2,70195.01
CUST00009286,male,32,26-35,Dwarka,Delhi,2023-12-16,Platinum,8,272262.23
CUST00009287,female,37,36-45,Ludhiana,Punjab,2023-08-04,Platinum,10,305602.56
CUST00009288,female,49,46-55,Delhi NCR,Delhi,2024-03-31,Silver,5,13548.34
CUST00009289,female,25,18-25,Amritsar,Punjab,2023-08-11,Platinum,6,177712.62
CUST00009290,female,27,26-35,Delhi NCR,Delhi,2023-11-03,Platinum,5,108857.5
CUST00009291,male,39,36-45,Coimbatore,Tamil Nadu,2023-06-03,Gold,2,41111.8
CUST00009292,female,30,26-35,Patiala,Punjab,2024-03-16,Platinum,3,178763.92
CUST00009293,male,39,36-45,Noida,UP,2023-11-18,Platinum,3,73536.12
CUST00009294,female,24,18-25,Surat,Gujarat,2024-04-24,Silver,1,941.27
CUST00009295,female,21,18-25,Surat,Gujarat,2023-11-14,Platinum,3,60408.72
CUST00009296,female,34,26-35,Noida,UP,2023-07-06,Platinum,3,122458.42
CUST00009297,female,23,18-25,Varanasi,UP,2024-04-11,Platinum,10,205146.94
CUST00009298,male,32,26-35,Pune,Maharashtra,2023-07-26,Silver,3,5873.12
CUST00009299,female,30,26-35,Mangalore,Karnataka,2023-06-20,Platinum,4,80210.4
CUST00009300,female,65,56-65,Delhi NCR,Delhi,2023-09-20,Gold,10,29000.96
CUST00009301,female,21,18-25,Pune,Maharashtra,2024-02-10,Platinum,4,86880.69
CUST00009302,male,27,26-35,Dwarka,Delhi,2023-08-07,Platinum,6,177894.79
CUST00009303,male,42,36-45,Amritsar,Punjab,2023-06-10,Platinum,5,120028.81
CUST00009304,female,21,18-25,Chennai,Tamil Nadu,2023-09-20,Platinum,1,63611.4
CUST00009305,female,43,36-45,Delhi NCR,Delhi,2023-08-21,Gold,1,33368.68
CUST00009306,female,56,56-65,Patiala,Punjab,2023-09-27,Silver,3,5458.05
CUST00009307,male,25,18-25,Mangalore,Karnataka,2023-06-19,Platinum,5,102150.48
CUST00009308,male,30,26-35,Kolkata,West Bengal,2024-02-17,Platinum,7,716977.42
CUST00009309,male,55,46-55,Sohna,Haryana,2024-04-06,Platinum,6,63585.76
CUST00009310,female,23,18-25,Kolkata,West Bengal,2024-05-23,Platinum,6,124121.82
CUST00009311,male,44,36-45,Dwarka,Delhi,2024-03-25,Platinum,5,275855.23
CUST00009312,female,29,26-35,Lucknow,UP,2023-08-10,Platinum,3,88295.7
CUST00009313,female,41,36-45,Coimbatore,Tamil Nadu,2023-09-23,Platinum,3,104082.29
CUST00009314,male,44,36-45,Mysore,Karnataka,2023-12-22,Platinum,2,80794.46
CUST00009315,male,27,26-35,Mangalore,Karnataka,2024-02-16,Platinum,6,93038.4
CUST00009316,female,37,36-45,Lucknow,UP,2023-07-10,Platinum,8,360506.43
CUST00009317,female,23,18-25,Vadodara,Gujarat,2023-12-23,Gold,3,24377.15
CUST00009318,male,51,46-55,Gurugram,Haryana,2023-09-20,Gold,3,29005.16
CUST00009319,female,48,46-55,Chennai,Tamil Nadu,2024-03-30,Silver,4,8103.18
CUST00009320,female,22,18-25,Kolkata,West Bengal,2024-03-07,Gold,4,24957.18
CUST00009321,male,66,65+,Jaipur,Rajasthan,2024-01-03,Silver,6,17757.18
CUST00009322,male,42,36-45,Palwal,Haryana,2024-04-19,Silver,1,2535.24
CUST00009323,female,21,18-25,Noida,UP,2023-08-17,Platinum,8,160930.5
CUST00009324,male,27,26-35,Panipat,Haryana,2023-10-14,Gold,2,28322.01
CUST00009325,male,19,18-25,Gurugram,Haryana,2024-03-16,Platinum,7,223756.82
CUST00009326,female,33,26-35,Ahmedabad,Gujarat,2023-09-11,Platinum,5,390650.09
CUST00009327,male,42,36-45,Kanpur,UP,2023-09-02,Platinum,6,279147.51
CUST00009328,male,32,26-35,Ahmedabad,Gujarat,2023-09-17,Platinum,2,253858.8
CUST00009329,female,23,18-25,Sohna,Haryana,2024-05-27,Platinum,5,225075.74
CUST00009330,female,60,56-65,Durgapur,West Bengal,2024-03-23,Gold,7,34946.54
CUST00009331,male,23,18-25,Jodhpur,Rajasthan,2023-06-21,Gold,7,41959.59
CUST00009332,female,56,56-65,Mumbai,Maharashtra,2023-07-13,Platinum,7,85135.35
CUST00009333,female,41,36-45,Jaipur,Rajasthan,2024-03-21,Gold,4,34815.22
CUST00009334,female,20,18-25,Kolkata,West Bengal,2024-02-18,Platinum,2,69934.61
CUST00009335,male,48,46-55,Kanpur,UP,2024-05-05,Silver,2,511.7
CUST00009336,female,54,46-55,Alwar,Rajasthan,2024-04-27,Silver,6,16125.48
CUST00009337,female,19,18-25,Patiala,Punjab,2024-04-28,Platinum,3,55865.81
CUST00009338,male,31,26-35,Bangalore,Karnataka,2024-02-12,Platinum,3,57900.59
CUST00009339,female,53,46-55,Mumbai,Maharashtra,2024-01-29,Platinum,4,99986.55
CUST00009340,male,40,36-45,Kolkata,West Bengal,2023-07-11,Platinum,6,97383.27
CUST00009341,male,22,18-25,Jaipur,Rajasthan,2023-08-23,Platinum,5,106850.84
CUST00009342,male,22,18-25,Rajkot,Gujarat,2023-11-10,Platinum,7,425181.78
CUST00009343,female,29,26-35,Panipat,Haryana,2023-12-22,Platinum,4,134007.8
CUST00009344,female,27,26-35,Faridabad,Haryana,2024-05-13,Platinum,6,153153.35
CUST00009345,female,59,56-65,Nagpur,Maharashtra,2023-10-12,Gold,5,29808.2
CUST00009346,female,34,26-35,Durgapur,West Bengal,2023-06-29,Platinum,7,177195.25
CUST00009347,male,18,18-25,Sohna,Haryana,2024-02-15,Gold,4,32475.6
CUST00009348,male,26,26-35,Surat,Gujarat,2024-03-31,Platinum,5,141374.94
CUST00009349,male,23,18-25,Durgapur,West Bengal,2023-07-02,Platinum,4,192730.72
CUST00009350,male,27,26-35,Jaipur,Rajasthan,2024-02-15,Platinum,5,57244.18
CUST00009351,male,69,65+,Amritsar,Punjab,2023-06-04,Platinum,5,55483.4
CUST00009352,female,40,36-45,Lucknow,UP,2023-09-04,Platinum,3,104643.49
CUST00009353,female,30,26-35,Udaipur,Rajasthan,2023-07-19,Platinum,5,61049.26
CUST00009354,female,54,46-55,Pune,Maharashtra,2023-10-22,Platinum,4,79115.94
CUST00009355,male,29,26-35,Agra,UP,2024-05-01,Platinum,4,86782.0
CUST00009356,female,34,26-35,Amritsar,Punjab,2024-03-06,Silver,0,0.0
CUST00009357,male,50,46-55,Panipat,Haryana,2024-05-05,Platinum,11,61397.7
CUST00009358,male,38,36-45,Agra,UP,2023-08-11,Platinum,8,114285.86
CUST00009359,female,22,18-25,Delhi NCR,Delhi,2024-01-23,Platinum,5,116583.95
CUST00009360,female,53,46-55,Durgapur,West Bengal,2024-01-25,Gold,7,29954.78
CUST00009361,female,38,36-45,Kota,Rajasthan,2024-03-30,Platinum,5,220075.8
CUST00009362,male,70,65+,Kota,Rajasthan,2024-01-30,Silver,2,2881.89
CUST00009363,male,48,46-55,Sohna,Haryana,2023-12-03,Silver,4,8149.66
CUST00009364,female,33,26-35,Rajkot,Gujarat,2024-02-11,Gold,6,35410.9
CUST00009365,female,36,36-45,Ludhiana,Punjab,2023-09-27,Platinum,4,121622.62
CUST00009366,male,37,36-45,Pune,Maharashtra,2024-03-15,Platinum,7,251286.65
CUST00009367,female,19,18-25,Alwar,Rajasthan,2023-12-11,Platinum,3,65730.14
CUST00009368,male,33,26-35,New Delhi,Delhi,2023-09-07,Platinum,5,174472.72
CUST00009369,male,27,26-35,Varanasi,UP,2024-02-10,Platinum,9,161855.67
CUST00009370,male,21,18-25,Alwar,Rajasthan,2024-04-02,Platinum,4,60772.77
CUST00009371,male,23,18-25,Lucknow,UP,2024-05-25,Gold,9,44141.78
CUST00009372,female,45,36-45,Surat,Gujarat,2023-07-08,Gold,5,35174.33
CUST00009373,female,30,26-35,Lucknow,UP,2023-11-25,Gold,3,35429.81
CUST00009374,male,24,18-25,Nagpur,Maharashtra,2024-04-08,Platinum,5,75135.06
CUST00009375,female,74,65+,Noida,UP,2023-11-24,Silver,7,8872.69
CUST00009376,female,72,65+,Agra,UP,2024-05-23,Silver,4,5571.84
CUST00009377,female,47,46-55,Madurai,Tamil Nadu,2024-04-17,Silver,6,8072.0
CUST00009378,female,30,26-35,Delhi NCR,Delhi,2024-03-19,Platinum,5,193222.78
CUST00009379,male,36,36-45,Delhi NCR,Delhi,2023-10-21,Platinum,5,126509.11
CUST00009380,male,55,46-55,Varanasi,UP,2024-04-25,Platinum,7,88412.96
CUST00009381,male,24,18-25,Chennai,Tamil Nadu,2024-05-10,Platinum,6,180898.03
CUST00009382,male,30,26-35,Bangalore,Karnataka,2023-08-12,Platinum,5,135199.12
CUST00009383,female,45,36-45,Jaipur,Rajasthan,2023-09-19,Platinum,10,232589.37
CUST00009384,female,35,26-35,Kanpur,UP,2024-01-01,Platinum,4,226477.07
CUST00009385,male,23,18-25,Madurai,Tamil Nadu,2023-07-16,Platinum,6,411590.46
CUST00009386,female,26,26-35,Ludhiana,Punjab,2024-04-07,Platinum,6,251498.32
CUST00009387,female,31,26-35,New Delhi,Delhi,2023-08-24,Platinum,3,63722.45
CUST00009388,female,30,26-35,Palwal,Haryana,2023-12-03,Platinum,3,68935.63
